,id,pred_lgb,pred_svr,pred_ridge,pred_enet,pred_lasso,pred_voting,pred_stacking
720,2181,191815.1413594726,191815.1413594726,191815.1413594726,191815.1413594726,191815.1413594726,191815.1413594726,191815.1413594726
721,2182,220218.02871072345,220218.02871072345,220218.02871072345,220218.02871072345,220218.02871072345,220218.02871072345,220218.02871072345
722,2183,187485.58887110755,187485.58887110755,187485.58887110755,187485.58887110755,187485.58887110755,187485.58887110755,187485.58887110755
723,2184,122966.53828197645,122966.53828197645,122966.53828197645,122966.53828197645,122966.53828197645,122966.53828197645,122966.53828197645
724,2185,129240.49751522149,129240.49751522149,129240.49751522149,129240.49751522149,129240.49751522149,129240.49751522149,129240.49751522149
725,2186,142665.88492592485,142665.88492592485,142665.88492592485,142665.88492592485,142665.88492592485,142665.88492592485,142665.88492592485
726,2187,159233.95963498,159233.95963498,159233.95963498,159233.95963498,159233.95963498,159233.95963498,159233.95963498
727,2188,161888.95138460258,161888.95138460258,161888.95138460258,161888.95138460258,161888.95138460258,161888.95138460258,161888.95138460258
728,2189,255994.03748275765,255994.03748275765,255994.03748275765,255994.03748275765,255994.03748275765,255994.03748275765,255994.03748275765
729,2190,79137.22222045163,79137.22222045163,79137.22222045163,79137.22222045163,79137.22222045163,79137.22222045163,79137.22222045163
730,2191,90618.26287223208,90618.26287223208,90618.26287223208,90618.26287223208,90618.26287223208,90618.26287223208,90618.26287223208
731,2192,95972.55757922989,95972.55757922989,95972.55757922989,95972.55757922989,95972.55757922989,95972.55757922989,95972.55757922989
732,2193,96910.83878387976,96910.83878387976,96910.83878387976,96910.83878387976,96910.83878387976,96910.83878387976,96910.83878387976
733,2194,107245.81335781356,107245.81335781356,107245.81335781356,107245.81335781356,107245.81335781356,107245.81335781356,107245.81335781356
734,2195,112308.48645233158,112308.48645233158,112308.48645233158,112308.48645233158,112308.48645233158,112308.48645233158,112308.48645233158
735,2196,95496.0387320738,95496.0387320738,95496.0387320738,95496.0387320738,95496.0387320738,95496.0387320738,95496.0387320738
736,2197,113038.80502648214,113038.80502648214,113038.80502648214,113038.80502648214,113038.80502648214,113038.80502648214,113038.80502648214
737,2198,154548.4433599268,154548.4433599268,154548.4433599268,154548.4433599268,154548.4433599268,154548.4433599268,154548.4433599268
738,2199,184948.43738599672,184948.43738599672,184948.43738599672,184948.43738599672,184948.43738599672,184948.43738599672,184948.43738599672
739,2200,147632.7469148481,147632.7469148481,147632.7469148481,147632.7469148481,147632.7469148481,147632.7469148481,147632.7469148481
740,2201,138056.48770550813,138056.48770550813,138056.48770550813,138056.48770550813,138056.48770550813,138056.48770550813,138056.48770550813
741,2202,199655.847242277,199655.847242277,199655.847242277,199655.847242277,199655.847242277,199655.847242277,199655.847242277
742,2203,156417.15390036875,156417.15390036875,156417.15390036875,156417.15390036875,156417.15390036875,156417.15390036875,156417.15390036875
743,2204,168855.87901662957,168855.87901662957,168855.87901662957,168855.87901662957,168855.87901662957,168855.87901662957,168855.87901662957
744,2205,106627.50309121063,106627.50309121063,106627.50309121063,106627.50309121063,106627.50309121063,106627.50309121063,106627.50309121063
745,2206,133839.04362259878,133839.04362259878,133839.04362259878,133839.04362259878,133839.04362259878,133839.04362259878,133839.04362259878
746,2207,213298.84562600055,213298.84562600055,213298.84562600055,213298.84562600055,213298.84562600055,213298.84562600055,213298.84562600055
747,2208,226795.37791452577,226795.37791452577,226795.37791452577,226795.37791452577,226795.37791452577,226795.37791452577,226795.37791452577
748,2209,228943.49085692115,228943.49085692115,228943.49085692115,228943.49085692115,228943.49085692115,228943.49085692115,228943.49085692115
749,2210,119121.53278507615,119121.53278507615,119121.53278507615,119121.53278507615,119121.53278507615,119121.53278507615,119121.53278507615
750,2211,107923.27394200885,107923.27394200885,107923.27394200885,107923.27394200885,107923.27394200885,107923.27394200885,107923.27394200885
751,2212,109645.23970139996,109645.23970139996,109645.23970139996,109645.23970139996,109645.23970139996,109645.23970139996,109645.23970139996
752,2213,103566.00045910478,103566.00045910478,103566.00045910478,103566.00045910478,103566.00045910478,103566.00045910478,103566.00045910478
753,2214,128227.16980520837,128227.16980520837,128227.16980520837,128227.16980520837,128227.16980520837,128227.16980520837,128227.16980520837
754,2215,99107.22724639035,99107.22724639035,99107.22724639035,99107.22724639035,99107.22724639035,99107.22724639035,99107.22724639035
755,2216,141365.25538613292,141365.25538613292,141365.25538613292,141365.25538613292,141365.25538613292,141365.25538613292,141365.25538613292
756,2217,66186.28400340633,66186.28400340633,66186.28400340633,66186.28400340633,66186.28400340633,66186.28400340633,66186.28400340633
757,2218,87803.67305319833,87803.67305319833,87803.67305319833,87803.67305319833,87803.67305319833,87803.67305319833,87803.67305319833
758,2219,71937.85716183159,71937.85716183159,71937.85716183159,71937.85716183159,71937.85716183159,71937.85716183159,71937.85716183159
759,2220,70446.16282001813,70446.16282001813,70446.16282001813,70446.16282001813,70446.16282001813,70446.16282001813,70446.16282001813
760,2221,332934.6698585757,332934.6698585757,332934.6698585757,332934.6698585757,332934.6698585757,332934.6698585757,332934.6698585757
761,2222,278873.24843645754,278873.24843645754,278873.24843645754,278873.24843645754,278873.24843645754,278873.24843645754,278873.24843645754
762,2223,292538.6619539117,292538.6619539117,292538.6619539117,292538.6619539117,292538.6619539117,292538.6619539117,292538.6619539117
763,2224,209462.97709834288,209462.97709834288,209462.97709834288,209462.97709834288,209462.97709834288,209462.97709834288,209462.97709834288
764,2225,131667.83456471344,131667.83456471344,131667.83456471344,131667.83456471344,131667.83456471344,131667.83456471344,131667.83456471344
765,2226,186068.49461422866,186068.49461422866,186068.49461422866,186068.49461422866,186068.49461422866,186068.49461422866,186068.49461422866
766,2227,209117.91771470747,209117.91771470747,209117.91771470747,209117.91771470747,209117.91771470747,209117.91771470747,209117.91771470747
767,2228,272213.04175383894,272213.04175383894,272213.04175383894,272213.04175383894,272213.04175383894,272213.04175383894,272213.04175383894
768,2229,236520.26827307622,236520.26827307622,236520.26827307622,236520.26827307622,236520.26827307622,236520.26827307622,236520.26827307622
769,2230,162617.27291468618,162617.27291468618,162617.27291468618,162617.27291468618,162617.27291468618,162617.27291468618,162617.27291468618
770,2231,213630.72344554513,213630.72344554513,213630.72344554513,213630.72344554513,213630.72344554513,213630.72344554513,213630.72344554513
771,2232,190100.30111696053,190100.30111696053,190100.30111696053,190100.30111696053,190100.30111696053,190100.30111696053,190100.30111696053
772,2233,172228.4549942305,172228.4549942305,172228.4549942305,172228.4549942305,172228.4549942305,172228.4549942305,172228.4549942305
773,2234,235756.07916119398,235756.07916119398,235756.07916119398,235756.07916119398,235756.07916119398,235756.07916119398,235756.07916119398
774,2235,232121.10823232686,232121.10823232686,232121.10823232686,232121.10823232686,232121.10823232686,232121.10823232686,232121.10823232686
775,2236,255370.1818362355,255370.1818362355,255370.1818362355,255370.1818362355,255370.1818362355,255370.1818362355,255370.1818362355
776,2237,344024.2814838265,344024.2814838265,344024.2814838265,344024.2814838265,344024.2814838265,344024.2814838265,344024.2814838265
777,2238,204086.09698781237,204086.09698781237,204086.09698781237,204086.09698781237,204086.09698781237,204086.09698781237,204086.09698781237
778,2239,101323.57975766435,101323.57975766435,101323.57975766435,101323.57975766435,101323.57975766435,101323.57975766435,101323.57975766435
779,2240,154488.36766762222,154488.36766762222,154488.36766762222,154488.36766762222,154488.36766762222,154488.36766762222,154488.36766762222
780,2241,155877.92009846366,155877.92009846366,155877.92009846366,155877.92009846366,155877.92009846366,155877.92009846366,155877.92009846366
781,2242,128164.40525070504,128164.40525070504,128164.40525070504,128164.40525070504,128164.40525070504,128164.40525070504,128164.40525070504
782,2243,125804.32713015012,125804.32713015012,125804.32713015012,125804.32713015012,125804.32713015012,125804.32713015012,125804.32713015012
783,2244,108500.38856037238,108500.38856037238,108500.38856037238,108500.38856037238,108500.38856037238,108500.38856037238,108500.38856037238
784,2245,97392.76719695458,97392.76719695458,97392.76719695458,97392.76719695458,97392.76719695458,97392.76719695458,97392.76719695458
785,2246,146187.70176310578,146187.70176310578,146187.70176310578,146187.70176310578,146187.70176310578,146187.70176310578,146187.70176310578
786,2247,101734.87029868666,101734.87029868666,101734.87029868666,101734.87029868666,101734.87029868666,101734.87029868666,101734.87029868666
787,2248,124662.16590715462,124662.16590715462,124662.16590715462,124662.16590715462,124662.16590715462,124662.16590715462,124662.16590715462
788,2249,127666.90834259758,127666.90834259758,127666.90834259758,127666.90834259758,127666.90834259758,127666.90834259758,127666.90834259758
789,2250,135272.7151802268,135272.7151802268,135272.7151802268,135272.7151802268,135272.7151802268,135272.7151802268,135272.7151802268
790,2251,114629.36950361378,114629.36950361378,114629.36950361378,114629.36950361378,114629.36950361378,114629.36950361378,114629.36950361378
791,2252,162506.9994687358,162506.9994687358,162506.9994687358,162506.9994687358,162506.9994687358,162506.9994687358,162506.9994687358
792,2253,152180.53864649407,152180.53864649407,152180.53864649407,152180.53864649407,152180.53864649407,152180.53864649407,152180.53864649407
793,2254,182259.56957159724,182259.56957159724,182259.56957159724,182259.56957159724,182259.56957159724,182259.56957159724,182259.56957159724
794,2255,188860.30058069614,188860.30058069614,188860.30058069614,188860.30058069614,188860.30058069614,188860.30058069614,188860.30058069614
795,2256,185300.83528149175,185300.83528149175,185300.83528149175,185300.83528149175,185300.83528149175,185300.83528149175,185300.83528149175
796,2257,206568.5419036328,206568.5419036328,206568.5419036328,206568.5419036328,206568.5419036328,206568.5419036328,206568.5419036328
797,2258,167692.9273250613,167692.9273250613,167692.9273250613,167692.9273250613,167692.9273250613,167692.9273250613,167692.9273250613
798,2259,178280.7001172106,178280.7001172106,178280.7001172106,178280.7001172106,178280.7001172106,178280.7001172106,178280.7001172106
799,2260,154227.07663889058,154227.07663889058,154227.07663889058,154227.07663889058,154227.07663889058,154227.07663889058,154227.07663889058
800,2261,197712.17033510326,197712.17033510326,197712.17033510326,197712.17033510326,197712.17033510326,197712.17033510326,197712.17033510326
801,2262,203776.09481213975,203776.09481213975,203776.09481213975,203776.09481213975,203776.09481213975,203776.09481213975,203776.09481213975
802,2263,393898.84830730205,393898.84830730205,393898.84830730205,393898.84830730205,393898.84830730205,393898.84830730205,393898.84830730205
803,2264,502773.2917739973,502773.2917739973,502773.2917739973,502773.2917739973,502773.2917739973,502773.2917739973,502773.2917739973
804,2265,170920.26861429142,170920.26861429142,170920.26861429142,170920.26861429142,170920.26861429142,170920.26861429142,170920.26861429142
805,2266,299908.2632177406,299908.2632177406,299908.2632177406,299908.2632177406,299908.2632177406,299908.2632177406,299908.2632177406
806,2267,402140.2012467751,402140.2012467751,402140.2012467751,402140.2012467751,402140.2012467751,402140.2012467751,402140.2012467751
807,2268,409725.430799013,409725.430799013,409725.430799013,409725.430799013,409725.430799013,409725.430799013,409725.430799013
808,2269,140298.53257987747,140298.53257987747,140298.53257987747,140298.53257987747,140298.53257987747,140298.53257987747,140298.53257987747
809,2270,181856.39519959537,181856.39519959537,181856.39519959537,181856.39519959537,181856.39519959537,181856.39519959537,181856.39519959537
810,2271,204128.40088541122,204128.40088541122,204128.40088541122,204128.40088541122,204128.40088541122,204128.40088541122,204128.40088541122
811,2272,182796.95793814512,182796.95793814512,182796.95793814512,182796.95793814512,182796.95793814512,182796.95793814512,182796.95793814512
812,2273,166815.22908548536,166815.22908548536,166815.22908548536,166815.22908548536,166815.22908548536,166815.22908548536,166815.22908548536
813,2274,179230.87265590782,179230.87265590782,179230.87265590782,179230.87265590782,179230.87265590782,179230.87265590782,179230.87265590782
814,2275,166023.11354113522,166023.11354113522,166023.11354113522,166023.11354113522,166023.11354113522,166023.11354113522,166023.11354113522
815,2276,193774.5555930636,193774.5555930636,193774.5555930636,193774.5555930636,193774.5555930636,193774.5555930636,193774.5555930636
816,2277,178345.4336555098,178345.4336555098,178345.4336555098,178345.4336555098,178345.4336555098,178345.4336555098,178345.4336555098
817,2278,141997.28175273456,141997.28175273456,141997.28175273456,141997.28175273456,141997.28175273456,141997.28175273456,141997.28175273456
818,2279,124620.14956534661,124620.14956534661,124620.14956534661,124620.14956534661,124620.14956534661,124620.14956534661,124620.14956534661
819,2280,115633.43972236609,115633.43972236609,115633.43972236609,115633.43972236609,115633.43972236609,115633.43972236609,115633.43972236609
820,2281,171307.83219955655,171307.83219955655,171307.83219955655,171307.83219955655,171307.83219955655,171307.83219955655,171307.83219955655
821,2282,184395.5980397402,184395.5980397402,184395.5980397402,184395.5980397402,184395.5980397402,184395.5980397402,184395.5980397402
822,2283,98598.25672798051,98598.25672798051,98598.25672798051,98598.25672798051,98598.25672798051,98598.25672798051,98598.25672798051
823,2284,108722.36965569029,108722.36965569029,108722.36965569029,108722.36965569029,108722.36965569029,108722.36965569029,108722.36965569029
824,2285,142974.17556464212,142974.17556464212,142974.17556464212,142974.17556464212,142974.17556464212,142974.17556464212,142974.17556464212
825,2286,125470.00029058786,125470.00029058786,125470.00029058786,125470.00029058786,125470.00029058786,125470.00029058786,125470.00029058786
826,2287,327900.4414616849,327900.4414616849,327900.4414616849,327900.4414616849,327900.4414616849,327900.4414616849,327900.4414616849
827,2288,274154.66180165234,274154.66180165234,274154.66180165234,274154.66180165234,274154.66180165234,274154.66180165234,274154.66180165234
828,2289,398271.38258559577,398271.38258559577,398271.38258559577,398271.38258559577,398271.38258559577,398271.38258559577,398271.38258559577
829,2290,466242.1229602319,466242.1229602319,466242.1229602319,466242.1229602319,466242.1229602319,466242.1229602319,466242.1229602319
830,2291,327472.92780951696,327472.92780951696,327472.92780951696,327472.92780951696,327472.92780951696,327472.92780951696,327472.92780951696
831,2292,444198.9122715673,444198.9122715673,444198.9122715673,444198.9122715673,444198.9122715673,444198.9122715673,444198.9122715673
832,2293,480924.2835387973,480924.2835387973,480924.2835387973,480924.2835387973,480924.2835387973,480924.2835387973,480924.2835387973
833,2294,453615.6231915704,453615.6231915704,453615.6231915704,453615.6231915704,453615.6231915704,453615.6231915704,453615.6231915704
834,2295,463398.2797328164,463398.2797328164,463398.2797328164,463398.2797328164,463398.2797328164,463398.2797328164,463398.2797328164
835,2296,278833.4086683989,278833.4086683989,278833.4086683989,278833.4086683989,278833.4086683989,278833.4086683989,278833.4086683989
836,2297,323940.015321347,323940.015321347,323940.015321347,323940.015321347,323940.015321347,323940.015321347,323940.015321347
837,2298,317843.0816219725,317843.0816219725,317843.0816219725,317843.0816219725,317843.0816219725,317843.0816219725,317843.0816219725
838,2299,373804.79098318017,373804.79098318017,373804.79098318017,373804.79098318017,373804.79098318017,373804.79098318017,373804.79098318017
839,2300,357431.83990214707,357431.83990214707,357431.83990214707,357431.83990214707,357431.83990214707,357431.83990214707,357431.83990214707
840,2301,288136.46189776546,288136.46189776546,288136.46189776546,288136.46189776546,288136.46189776546,288136.46189776546,288136.46189776546
841,2302,239722.5388845504,239722.5388845504,239722.5388845504,239722.5388845504,239722.5388845504,239722.5388845504,239722.5388845504
842,2303,237254.67966830145,237254.67966830145,237254.67966830145,237254.67966830145,237254.67966830145,237254.67966830145,237254.67966830145
843,2304,216510.672378196,216510.672378196,216510.672378196,216510.672378196,216510.672378196,216510.672378196,216510.672378196
844,2305,186017.03920682962,186017.03920682962,186017.03920682962,186017.03920682962,186017.03920682962,186017.03920682962,186017.03920682962
845,2306,178022.008726367,178022.008726367,178022.008726367,178022.008726367,178022.008726367,178022.008726367,178022.008726367
846,2307,188891.9829055882,188891.9829055882,188891.9829055882,188891.9829055882,188891.9829055882,188891.9829055882,188891.9829055882
847,2308,220461.87927630803,220461.87927630803,220461.87927630803,220461.87927630803,220461.87927630803,220461.87927630803,220461.87927630803
848,2309,271174.0511734124,271174.0511734124,271174.0511734124,271174.0511734124,271174.0511734124,271174.0511734124,271174.0511734124
849,2310,211146.6054561726,211146.6054561726,211146.6054561726,211146.6054561726,211146.6054561726,211146.6054561726,211146.6054561726
850,2311,186594.55851609143,186594.55851609143,186594.55851609143,186594.55851609143,186594.55851609143,186594.55851609143,186594.55851609143
851,2312,164876.91283050063,164876.91283050063,164876.91283050063,164876.91283050063,164876.91283050063,164876.91283050063,164876.91283050063
852,2313,173379.38237575567,173379.38237575567,173379.38237575567,173379.38237575567,173379.38237575567,173379.38237575567,173379.38237575567
853,2314,164423.43956700826,164423.43956700826,164423.43956700826,164423.43956700826,164423.43956700826,164423.43956700826,164423.43956700826
854,2315,172908.6408655042,172908.6408655042,172908.6408655042,172908.6408655042,172908.6408655042,172908.6408655042,172908.6408655042
855,2316,190951.90957889459,190951.90957889459,190951.90957889459,190951.90957889459,190951.90957889459,190951.90957889459,190951.90957889459
856,2317,176481.35289995663,176481.35289995663,176481.35289995663,176481.35289995663,176481.35289995663,176481.35289995663,176481.35289995663
857,2318,178542.56956229426,178542.56956229426,178542.56956229426,178542.56956229426,178542.56956229426,178542.56956229426,178542.56956229426
858,2319,176476.85608093432,176476.85608093432,176476.85608093432,176476.85608093432,176476.85608093432,176476.85608093432,176476.85608093432
859,2320,185238.05402031413,185238.05402031413,185238.05402031413,185238.05402031413,185238.05402031413,185238.05402031413,185238.05402031413
860,2321,242055.77317456427,242055.77317456427,242055.77317456427,242055.77317456427,242055.77317456427,242055.77317456427,242055.77317456427
861,2322,171785.38299897168,171785.38299897168,171785.38299897168,171785.38299897168,171785.38299897168,171785.38299897168,171785.38299897168
862,2323,183879.63257497098,183879.63257497098,183879.63257497098,183879.63257497098,183879.63257497098,183879.63257497098,183879.63257497098
863,2324,168279.96092416844,168279.96092416844,168279.96092416844,168279.96092416844,168279.96092416844,168279.96092416844,168279.96092416844
864,2325,204713.45735843072,204713.45735843072,204713.45735843072,204713.45735843072,204713.45735843072,204713.45735843072,204713.45735843072
865,2326,160460.96158532577,160460.96158532577,160460.96158532577,160460.96158532577,160460.96158532577,160460.96158532577,160460.96158532577
866,2327,213363.6846600449,213363.6846600449,213363.6846600449,213363.6846600449,213363.6846600449,213363.6846600449,213363.6846600449
867,2328,235797.03063811897,235797.03063811897,235797.03063811897,235797.03063811897,235797.03063811897,235797.03063811897,235797.03063811897
868,2329,187456.38853664655,187456.38853664655,187456.38853664655,187456.38853664655,187456.38853664655,187456.38853664655,187456.38853664655
869,2330,178611.04935259916,178611.04935259916,178611.04935259916,178611.04935259916,178611.04935259916,178611.04935259916,178611.04935259916
870,2331,343849.7026873649,343849.7026873649,343849.7026873649,343849.7026873649,343849.7026873649,343849.7026873649,343849.7026873649
871,2332,383599.371341673,383599.371341673,383599.371341673,383599.371341673,383599.371341673,383599.371341673,383599.371341673
872,2333,330687.5401682586,330687.5401682586,330687.5401682586,330687.5401682586,330687.5401682586,330687.5401682586,330687.5401682586
873,2334,260860.9720810636,260860.9720810636,260860.9720810636,260860.9720810636,260860.9720810636,260860.9720810636,260860.9720810636
874,2335,256388.0972243056,256388.0972243056,256388.0972243056,256388.0972243056,256388.0972243056,256388.0972243056,256388.0972243056
875,2336,327193.9565697137,327193.9565697137,327193.9565697137,327193.9565697137,327193.9565697137,327193.9565697137,327193.9565697137
876,2337,204383.96229530065,204383.96229530065,204383.96229530065,204383.96229530065,204383.96229530065,204383.96229530065,204383.96229530065
877,2338,286863.7684986384,286863.7684986384,286863.7684986384,286863.7684986384,286863.7684986384,286863.7684986384,286863.7684986384
878,2339,220160.91938914612,220160.91938914612,220160.91938914612,220160.91938914612,220160.91938914612,220160.91938914612,220160.91938914612
879,2340,381521.53339717415,381521.53339717415,381521.53339717415,381521.53339717415,381521.53339717415,381521.53339717415,381521.53339717415
880,2341,215365.34645210815,215365.34645210815,215365.34645210815,215365.34645210815,215365.34645210815,215365.34645210815,215365.34645210815
881,2342,233454.21150544987,233454.21150544987,233454.21150544987,233454.21150544987,233454.21150544987,233454.21150544987,233454.21150544987
882,2343,225396.61691534266,225396.61691534266,225396.61691534266,225396.61691534266,225396.61691534266,225396.61691534266,225396.61691534266
883,2344,228144.97581313312,228144.97581313312,228144.97581313312,228144.97581313312,228144.97581313312,228144.97581313312,228144.97581313312
884,2345,217275.10466922657,217275.10466922657,217275.10466922657,217275.10466922657,217275.10466922657,217275.10466922657,217275.10466922657
885,2346,222750.66242014823,222750.66242014823,222750.66242014823,222750.66242014823,222750.66242014823,222750.66242014823,222750.66242014823
886,2347,196964.43244659164,196964.43244659164,196964.43244659164,196964.43244659164,196964.43244659164,196964.43244659164,196964.43244659164
887,2348,248893.9795122607,248893.9795122607,248893.9795122607,248893.9795122607,248893.9795122607,248893.9795122607,248893.9795122607
888,2349,175282.62512609301,175282.62512609301,175282.62512609301,175282.62512609301,175282.62512609301,175282.62512609301,175282.62512609301
889,2350,298777.18511229963,298777.18511229963,298777.18511229963,298777.18511229963,298777.18511229963,298777.18511229963,298777.18511229963
890,2351,255302.82497258342,255302.82497258342,255302.82497258342,255302.82497258342,255302.82497258342,255302.82497258342,255302.82497258342
891,2352,251144.6370714368,251144.6370714368,251144.6370714368,251144.6370714368,251144.6370714368,251144.6370714368,251144.6370714368
892,2353,235804.0509338203,235804.0509338203,235804.0509338203,235804.0509338203,235804.0509338203,235804.0509338203,235804.0509338203
893,2354,123902.15806551186,123902.15806551186,123902.15806551186,123902.15806551186,123902.15806551186,123902.15806551186,123902.15806551186
894,2355,145610.0909554138,145610.0909554138,145610.0909554138,145610.0909554138,145610.0909554138,145610.0909554138,145610.0909554138
895,2356,162279.04920692305,162279.04920692305,162279.04920692305,162279.04920692305,162279.04920692305,162279.04920692305,162279.04920692305
896,2357,196082.10157785565,196082.10157785565,196082.10157785565,196082.10157785565,196082.10157785565,196082.10157785565,196082.10157785565
897,2358,191106.7189011054,191106.7189011054,191106.7189011054,191106.7189011054,191106.7189011054,191106.7189011054,191106.7189011054
898,2359,128071.97197804894,128071.97197804894,128071.97197804894,128071.97197804894,128071.97197804894,128071.97197804894,128071.97197804894
899,2360,120551.23747790467,120551.23747790467,120551.23747790467,120551.23747790467,120551.23747790467,120551.23747790467,120551.23747790467
900,2361,142970.49299260817,142970.49299260817,142970.49299260817,142970.49299260817,142970.49299260817,142970.49299260817,142970.49299260817
901,2362,256074.49954102546,256074.49954102546,256074.49954102546,256074.49954102546,256074.49954102546,256074.49954102546,256074.49954102546
902,2363,150476.41640568976,150476.41640568976,150476.41640568976,150476.41640568976,150476.41640568976,150476.41640568976,150476.41640568976
903,2364,145666.6214067111,145666.6214067111,145666.6214067111,145666.6214067111,145666.6214067111,145666.6214067111,145666.6214067111
904,2365,215846.57307850124,215846.57307850124,215846.57307850124,215846.57307850124,215846.57307850124,215846.57307850124,215846.57307850124
905,2366,204098.92527135476,204098.92527135476,204098.92527135476,204098.92527135476,204098.92527135476,204098.92527135476,204098.92527135476
906,2367,230974.56561938033,230974.56561938033,230974.56561938033,230974.56561938033,230974.56561938033,230974.56561938033,230974.56561938033
907,2368,203227.65124708068,203227.65124708068,203227.65124708068,203227.65124708068,203227.65124708068,203227.65124708068,203227.65124708068
908,2369,223455.9547022673,223455.9547022673,223455.9547022673,223455.9547022673,223455.9547022673,223455.9547022673,223455.9547022673
909,2370,169745.34176505666,169745.34176505666,169745.34176505666,169745.34176505666,169745.34176505666,169745.34176505666,169745.34176505666
910,2371,173902.18940285323,173902.18940285323,173902.18940285323,173902.18940285323,173902.18940285323,173902.18940285323,173902.18940285323
911,2372,183952.152854883,183952.152854883,183952.152854883,183952.152854883,183952.152854883,183952.152854883,183952.152854883
912,2373,270442.6985691976,270442.6985691976,270442.6985691976,270442.6985691976,270442.6985691976,270442.6985691976,270442.6985691976
913,2374,318289.2666129856,318289.2666129856,318289.2666129856,318289.2666129856,318289.2666129856,318289.2666129856,318289.2666129856
914,2375,256916.05197090155,256916.05197090155,256916.05197090155,256916.05197090155,256916.05197090155,256916.05197090155,256916.05197090155
915,2376,274438.3540419232,274438.3540419232,274438.3540419232,274438.3540419232,274438.3540419232,274438.3540419232,274438.3540419232
916,2377,326193.54802598816,326193.54802598816,326193.54802598816,326193.54802598816,326193.54802598816,326193.54802598816,326193.54802598816
917,2378,145055.32740000045,145055.32740000045,145055.32740000045,145055.32740000045,145055.32740000045,145055.32740000045,145055.32740000045
918,2379,200484.8998686257,200484.8998686257,200484.8998686257,200484.8998686257,200484.8998686257,200484.8998686257,200484.8998686257
919,2380,144708.85127276607,144708.85127276607,144708.85127276607,144708.85127276607,144708.85127276607,144708.85127276607,144708.85127276607
920,2381,166716.83432902623,166716.83432902623,166716.83432902623,166716.83432902623,166716.83432902623,166716.83432902623,166716.83432902623
921,2382,190347.43365138298,190347.43365138298,190347.43365138298,190347.43365138298,190347.43365138298,190347.43365138298,190347.43365138298
922,2383,211480.73265134508,211480.73265134508,211480.73265134508,211480.73265134508,211480.73265134508,211480.73265134508,211480.73265134508
923,2384,257588.9552337764,257588.9552337764,257588.9552337764,257588.9552337764,257588.9552337764,257588.9552337764,257588.9552337764
924,2385,162900.48447735776,162900.48447735776,162900.48447735776,162900.48447735776,162900.48447735776,162900.48447735776,162900.48447735776
925,2386,138767.05361789043,138767.05361789043,138767.05361789043,138767.05361789043,138767.05361789043,138767.05361789043,138767.05361789043
926,2387,133416.8762467921,133416.8762467921,133416.8762467921,133416.8762467921,133416.8762467921,133416.8762467921,133416.8762467921
927,2388,104644.367622283,104644.367622283,104644.367622283,104644.367622283,104644.367622283,104644.367622283,104644.367622283
928,2389,120119.44618172702,120119.44618172702,120119.44618172702,120119.44618172702,120119.44618172702,120119.44618172702,120119.44618172702
929,2390,146898.25932584348,146898.25932584348,146898.25932584348,146898.25932584348,146898.25932584348,146898.25932584348,146898.25932584348
930,2391,142414.00332891438,142414.00332891438,142414.00332891438,142414.00332891438,142414.00332891438,142414.00332891438,142414.00332891438
931,2392,114280.73539102743,114280.73539102743,114280.73539102743,114280.73539102743,114280.73539102743,114280.73539102743,114280.73539102743
932,2393,172911.53592947498,172911.53592947498,172911.53592947498,172911.53592947498,172911.53592947498,172911.53592947498,172911.53592947498
933,2394,145044.4226046747,145044.4226046747,145044.4226046747,145044.4226046747,145044.4226046747,145044.4226046747,145044.4226046747
934,2395,207138.40804247747,207138.40804247747,207138.40804247747,207138.40804247747,207138.40804247747,207138.40804247747,207138.40804247747
935,2396,156740.41676113958,156740.41676113958,156740.41676113958,156740.41676113958,156740.41676113958,156740.41676113958,156740.41676113958
936,2397,207738.08583931264,207738.08583931264,207738.08583931264,207738.08583931264,207738.08583931264,207738.08583931264,207738.08583931264
937,2398,133371.71717815427,133371.71717815427,133371.71717815427,133371.71717815427,133371.71717815427,133371.71717815427,133371.71717815427
938,2399,51006.87138969735,51006.87138969735,51006.87138969735,51006.87138969735,51006.87138969735,51006.87138969735,51006.87138969735
939,2400,57325.40985652171,57325.40985652171,57325.40985652171,57325.40985652171,57325.40985652171,57325.40985652171,57325.40985652171
940,2401,118072.84398118439,118072.84398118439,118072.84398118439,118072.84398118439,118072.84398118439,118072.84398118439,118072.84398118439
941,2402,141234.5386873735,141234.5386873735,141234.5386873735,141234.5386873735,141234.5386873735,141234.5386873735,141234.5386873735
942,2403,129069.73540157548,129069.73540157548,129069.73540157548,129069.73540157548,129069.73540157548,129069.73540157548,129069.73540157548
943,2404,147262.43738195783,147262.43738195783,147262.43738195783,147262.43738195783,147262.43738195783,147262.43738195783,147262.43738195783
944,2405,161914.23570315153,161914.23570315153,161914.23570315153,161914.23570315153,161914.23570315153,161914.23570315153,161914.23570315153
945,2406,150252.3332294045,150252.3332294045,150252.3332294045,150252.3332294045,150252.3332294045,150252.3332294045,150252.3332294045
946,2407,127126.45443991138,127126.45443991138,127126.45443991138,127126.45443991138,127126.45443991138,127126.45443991138,127126.45443991138
947,2408,141373.13180969967,141373.13180969967,141373.13180969967,141373.13180969967,141373.13180969967,141373.13180969967,141373.13180969967
948,2409,131266.56415658898,131266.56415658898,131266.56415658898,131266.56415658898,131266.56415658898,131266.56415658898,131266.56415658898
